id,year,majortopic,subtopic,description,filter_eu,var2,var3,var4,var5_1,var5_2,var5_3,var5_4,var5_5,var5_6,var5_7,var5_8,var5_9,var5_10,var5_11,var5_12,var5_13,var5_14,var5_15,var5_16,var5_17,var5_21,var6,var7,var8_1,var8_2,var8_3,var8_4,var8_5,var8_6,var8_7,var8_8,var8_9,var8_10,var8_11,var8_12,var8_13,var8_14,var8_15,var8_16,var9,var10,var15,var16,var17,var18,var19,var20,calendar_year,var14
499,1974,17,1707,Forslag til folketingsbeslutning om oph�velse af fjernsyns- og radiolicens.,0,3,335,1,0,0,0,0,0,0,0,99,99,0,0,99,99,1,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,13,11,,,1707,1707,1974,11/13/1974
468,1974,1,107,Forslag til folketingsbeslutning om at nedbringe personbeskatningen og fremme den private opsparing.,0,3,34,1,0,0,0,1,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,14,11,,,107,107,1974,11/14/1974
419,1974,20,2002,Folketingsbeslutning ang�ende folketingets ombudsmands beretning for �ret 1973.,0,3,31,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,99,1,1,1,1,1,1,1,1,99,99,1,1,99,99,2,1,1,4,2,20,11,,,2002,2002,1974,11/20/1974
477,1974,14,1401,"Forslag til folketingsbeslutning om et g�ldsmoratorium for arbejdsl�se parcelhusejere,",0,3,313,1,0,0,0,0,0,0,1,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,21,11,,,1411,1411,1974,11/21/1974
472,1974,1,107,Forslag til folketingsbeslutning om �ndring af v�gtafgift til afgift p� br�ndstof.,0,3,38,1,0,0,0,1,0,0,0,99,99,0,0,99,99,1,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,21,11,,,107,107,1974,11/21/1974
490,1974,13,1303,Forslag til folketingsbeslutnig om �ndring af lov om folkepension og af lovgivning om pensionsbeskatning.,0,3,326,1,0,0,0,0,0,0,1,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,21,11,,,1303,1303,1974,11/21/1974
491,1974,6,601,Forslag til folketingsbeslutning om fuld anvendelse af midlerne i statens uddannelsesst�tte.,0,3,327,1,0,0,0,0,0,0,1,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,27,11,,,601,601,1974,11/27/1974
481,1974,14,1405,Forslag til folketingsbeslutning om �ndring af egnsudviklingsloven.,0,3,317,1,0,0,0,0,0,1,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,27,11,,,1405,1405,1974,11/27/1974
469,1974,5,503,"Forlsag til folketingsbeslutning om skattefrihed for virksomhedsoverskud, der udloddes til medarbejdere.",0,3,35,1,0,1,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,28,11,,,503,503,1974,11/28/1974
478,1974,15,1521,Forslag til folketingsbeslutning om statslig garantistillelse for driftl�n til h�ndv�rks- og mindre industtrivirksomheder.,0,3,314,1,0,1,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,28,11,,,1521,1521,1974,11/28/1974
475,1974,15,1504,Forslag til folketingsbeslutning om �ndring af lov om realkreditinstitutter.,0,3,311,1,0,1,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,28,11,,,1504,1504,1974,11/28/1974
470,1974,1,107,Forslag til folketingsbeslutning om �ndring af afskrivningsloven.,0,3,36,1,0,1,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,28,11,,,107,107,1974,11/28/1974
489,1974,7,700,Forslag til folketingsbeslutning om statstilskud til visse milj�investeringer.,0,3,325,1,0,1,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,28,11,,,700,700,1974,11/28/1974
474,1974,14,1400,Forslag til folketingsbeslutning om statsl�n til forbedring af beboelsesejensomme.,0,3,310,1,0,1,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,28,11,,,1400,1400,1974,11/28/1974
488,1974,15,1523,Forslag til folketingsbeslutning om brandsikring af hoteller.,0,3,323,1,0,0,0,0,0,0,1,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,4,12,,,1523,1523,1974,12/4/1974
476,1974,15,1504,Forslag til folketingsbeslutning om �ndring af lov om realkreditinstitutter.,0,3,312,1,1,0,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,4,12,,,1504,1504,1974,12/4/1974
480,1974,14,1405,Forslag til folketingsbeslutning om udvidelse af l�nerammen for egnsudvikingsform�l.,0,3,316,1,1,0,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,4,12,,,1405,1405,1974,12/4/1974
487,1974,14,1400,Forslag til folketingsbeslutning om gennemf�relse af en jordreform.,0,3,324,1,0,0,0,0,1,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,4,12,,,712,712,1974,12/4/1974
493,1974,1,108,Forslag til folketingsbeslutning om en statslig bistandsfond.,0,3,329,1,1,0,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,4,12,,,108,108,1974,12/4/1974
483,1974,20,2001,Forslag til folketingsbeslutning om oph�velse af kommunale investeringsrammer og l�nelofter.,0,3,319,1,1,0,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,4,12,,,2001,2001,1974,12/4/1974
494,1974,1,107,Forslag til folketingsbeslutning om grundlaget for tildeling af indkomstbestemte tilskud.,0,3,330,1,0,1,0,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,4,12,,,107,107,1974,12/4/1974
482,1974,14,1401,Forslg til folketingsbeslutning om fiksering og aftrapning af den prim�r- og amtskommunale grundskyld.,0,3,318,1,0,0,0,1,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,5,12,,,1411,1411,1974,12/5/1974
492,1974,1,105,Forslag til folketingsbeslutning om gennemf�relse af en styringsreform.,0,3,328,1,0,0,1,0,0,0,0,99,99,0,0,99,99,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,5,12,,,105,105,1974,12/5/1974
420,1974,20,2011,Folketingsbeslutning om folketingets samtykke i henhold til grundlovens � 57.,0,3,32,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,6,1,1,1,1,1,1,1,1,99,99,1,1,99,99,1,1,1,1,2,30,7,,,2011,2011,,
421,1974,20,2011,Folketingsbeslutning om folketingets samtykke i henhold til grundlovens � 57.,0,3,33,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,6,1,1,1,1,1,2,1,1,99,99,1,1,99,99,2,1,99,6,2,10,9,,,2011,2011,,
455,1974,20,2011,Folketingsbeslutning om folketingets samtykke i henhold til grundlovens � 57.,0,4,49,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,6,1,1,1,1,1,99,1,1,99,99,1,1,99,1,2,0,99,26,2,23,1,,,2011,2011,1975,1/23/1975
507,1974,15,1504,Forslag til lov om �ndring af lov om realkreditinstitutter.,0,4,48,1,0,1,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,2,24,1,,,1504,1504,1975,1/24/1975
524,1974,15,1521,Forslag til folketingsbeslutning om statslig garantistillelse for driftsl�n til h�ndv�rks- og mindre industrivirksomheder.,0,4,425,1,0,1,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,2,24,1,,,1521,1521,1975,1/24/1975
518,1974,5,503,Forslag til folketingsbeslutning om skattefrihed for virksomhedsoverskud der udloddes til medarbejdere.,0,4,419,1,0,1,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,17,2,24,1,,,503,503,1975,1/24/1975
522,1974,1,108,Forslag til folketignsbeslutning om en statslig bistandsfond.,0,4,423,1,1,0,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,24,1,,,108,108,1975,1/24/1975
558,1974,20,2001,Om oph�velse af kommunale investeringsrammer og l�nelofter,0,4,430,1,1,0,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,24,1,,,2001,2001,1975,1/24/1975
506,1974,15,1504,Forslag til folketingsbeslutning om �ndring af  lov om realkreditinstitutter.,0,4,47,1,1,0,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,24,1,,,1504,1504,1975,1/24/1975
523,1974,14,1405,Forslag til folketingsbeslutning om udvidelse af l�nerammen til egnsudviklingsform�l.,0,4,424,1,1,0,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,24,1,,,1405,1405,1975,1/24/1975
536,1974,7,700,Forslag til folketingsbeslutning om statstilskud til visse milj�investeringer.,0,4,438,1,0,1,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,2,24,1,,,700,700,1975,1/24/1975
508,1974,14,1400,Forslag til folketingsbeslutning om statsl�n til forbedring af beboelsesejendomme.,0,4,49,1,0,1,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,15,2,24,1,,,1400,1400,1975,1/24/1975
503,1974,1,100,Forslag til folketigsbeslutning om sikring af besk�ftigelsen og bedre vilk�r for arbejdsledige.,0,4,44,1,0,0,0,0,99,0,1,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,14,2,24,1,,,100,100,1975,1/24/1975
540,1974,13,1303,Forslag til folketingsbeslutning om �ndring af lov om folkepension og af lovgivning om pensionsbeskatningen.,0,4,442,1,0,0,0,0,99,0,1,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,24,2,28,1,,,1303,1303,1975,1/28/1975
556,1974,20,2011,Forslag til folketingsbeslutning om afskaffelse af folketingsmedlemmers adgang til at oppeb�re afl�nning som tjenestem�nd mv. samtidig med folketingsvederlag.,0,4,458,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,2,28,1,,,2011,2011,1975,1/28/1975
521,1974,12,1299,"Forslag til folketingsbeslutning om oph�r af bes�ttelsen af b�dmandsstr�des kaserne (""Christiania"").",0,4,422,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,59,2,15,2,,,1299,1299,1975,2/15/1975
534,1974,3,342,Forslag til folketingsbeslutning om at bringe regsadvokatens cirkul�re nr. 144 af 15. juli 1969 i overensstemmelse med g�ldende ret.,0,4,436,1,0,0,0,0,99,0,0,99,99,1,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,20,2,,,342,343,1975,2/20/1975
555,1974,20,2000,"Forslag til folketingsbeslutning om neds�ttelse af vederlag for ministre, folketingsmedlemmer og borgmestre.",0,4,457,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,15,2,20,2,,,2000,2000,1975,2/20/1975
552,1974,20,2004,Forslagtil folketingsbeslutning om begr�nsning af offentligt ansatte.,0,4,454,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,22,2,20,2,,,2004,2004,1975,2/20/1975
501,1974,5,500,Forslag til folketingsbeslutning om �ndring af lov om arbejdsformidling og arbejdsl�shedsforsikring mv.,0,4,42,1,0,0,0,0,99,1,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20,2,20,2,,,500,500,1975,2/20/1975
551,1974,6,601,Forslag til folketingsbeslutning om fuld anvendelse af midlerne i statens uddannelsesst�tte.,0,4,453,1,0,0,0,0,99,0,1,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,2,20,2,,,601,601,1975,2/20/1975
526,1974,15,1505,Forslag til folketingsbeslutning om ekspropriation og efterf�lgende statsdrift af forsikringsvirksomhed.,0,4,427,1,0,0,0,0,99,0,1,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,19,2,21,2,,,1505,1505,1975,2/21/1975
517,1974,1,107,Forslag til folketingsbeslutning om grundlaget for tildeling af indkomstbestemte tilskud.,0,4,418,1,0,1,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,2,21,2,,,107,107,1975,2/21/1975
510,1974,20,2007,Forslag til folketingsbeslutning om oph�velse af fastprissystemet.,0,4,411,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,2,25,2,,,2007,2007,1975,2/25/1975
515,1974,1,107,Forslag til folketingsbeslutning om at nedbringe personbeskatningen og fremme den private opsparing.,0,4,416,1,0,0,0,1,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,2,26,2,,,107,107,1975,2/26/1975
529,1974,14,1401,Forslag til folketingsbeslutning om fiksering ag aftapning af den prim�r- og amtkommunale grundskyld.,0,4,431,1,0,0,0,1,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,2,26,2,,,1411,1411,1975,2/26/1975
453,1974,20,2002,Valg af folketingets ombudsmand.,0,4,48,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,99,1,1,1,1,1,99,1,1,99,99,1,1,99,1,2,1,99,1,2,27,2,,,2002,2002,1975,2/27/1975
535,1974,3,342,"Forslag til folketingsbeslutning om forbud mod salg af st�rke drikke til personer, der ikker fyldt 18�r.",0,4,437,1,0,0,0,0,99,0,0,99,99,1,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,24,2,7,3,,,342,342,1975,3/7/1975
545,1974,2,202,Forslag til folketingsbeslutning om kvindernes ligestilling i det danske samfund.,0,4,447,1,0,0,0,0,99,0,1,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,21,2,7,3,,,202,202,1975,3/7/1975
546,1974,20,2011,Forslag til folketingsbeslutning om partiernes udpegning af medlemmer til internationale delegtioner.,0,4,448,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,2,12,3,,,2011,2011,1975,3/12/1975
548,1974,6,601,Forslag til folketingsbeslutning om nedl�ggelse af Roskilde Universitetscenter.,0,4,450,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,23,2,12,3,,,601,601,1975,3/12/1975
533,1974,3,342,Forslag til folketingsbeslutning om forbud mod reklamering for st�rke drikke.,0,4,435,1,0,0,0,0,99,0,0,99,99,1,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,2,18,3,,,342,342,1975,3/18/1975
553,1974,5,504,Forslag til folketingsbeslutning om oprettelse af et kontaktorgan mellem regeringen og arbejdsmarkedets parter.,0,4,455,1,0,0,1,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20,2,19,3,,,504,504,1975,3/19/1975
532,1974,15,1523,"Forslag til folketingsbeslutning om brandv�sen og redningskorps, herunder civilforsvaret.",0,4,434,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,20,3,,,1523,1523,1975,3/20/1975
520,1974,10,1002,Forslag til folketingsbeslutning om danmarks ratifikation af overenskomst af 16. oktober 1973 mellem Danmark og Sverige om sp�rgsm�l vedr. told og merv�rdiafgift i forbindelse med bygning og drift af faste forbindelser over �resund.,0,4,421,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,1,21,3,,,1002,1002,1975,3/21/1975
525,1974,15,1521,Forslag til folketingsbeslutning om etablering af en central konsulentordning for byggeh�ndv�rket og den mindre industri.,0,4,426,1,0,1,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20,2,21,3,,,1521,1521,1975,3/21/1975
538,1974,10,1003,Forslag til folketingsbeslutning om danmarks ratifikation af overenskomst af 8. juni 1973 mellem danmark og sverige om lufttrafiktjenesten mm. i anledning af anl�g af en dansk lufthavn p� Saltholm.,0,4,440,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,1,21,3,,,1003,1003,1975,3/21/1975
537,1974,10,1002,Forslag til folketingsbeslutning om danmarks ratifikation af overenskomst af 8. juni 1973 mellem Danmark og Sverige om faste forbindelser over �resund.,0,4,439,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,1,21,3,,,1002,1002,1975,3/21/1975
549,1974,6,601,Forslag til folketingsbeslutning om afvikling af Roskilde Universitetscenter.,0,4,451,1,0,0,1,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,23,2,2,4,,,601,601,1975,4/2/1975
500,1974,5,504,Forslag til folketingsbeslutning om nedl�ggelse af den offentlige arbejdsformidling.,0,4,41,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,2,2,4,,,504,504,1975,4/2/1975
516,1974,1,107,Forslag til folketingsbeslutning ang�ende oph�velse af sambeskatning.,0,4,417,1,0,1,0,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,48,2,2,4,,,107,107,1975,4/2/1975
527,1974,18,1807,Forslag til folketingsbeslutning om begr�nsning af importen af st�rre personbiler.,0,4,428,1,0,0,0,0,99,0,0,99,99,0,0,99,1,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,23,2,2,4,,,1807,1807,1975,4/2/1975
547,1974,6,601,Forslag til folketingsbeslutning om lov om styrelse af h�jere uddannelsesinstitutioner.,0,4,449,1,0,0,1,1,99,0,0,99,99,1,1,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,27,2,2,4,,,601,601,1975,4/2/1975
531,1974,20,2001,Forslag til folketingsbeslutning om vejledende folkeafstemninger om kommunale anliggender.,0,4,433,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,22,2,2,4,,,2016,2016,1975,4/2/1975
528,1974,8,801,Forslag til folketingsbeslutning om meddelelse til tilladelse til opf�relse af atomkraftv�rk.,0,4,429,1,0,0,1,0,99,0,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20,2,3,4,,,801,801,1975,4/3/1975
456,1974,20,2011,Folketingsbeslutning om folketingets samtykke i henhold til grundlovens � 57.,0,4,410,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,6,1,1,1,1,1,99,1,1,99,99,1,1,99,1,1,1,99,2,2,16,4,,,2011,2011,1975,4/16/1975
451,1974,1,105,Foketingsbeslutning i henhold til grundlovens � 47 med hensyn til statsregnskabet for finans�ret 1972-73.,0,4,47,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,99,1,1,1,1,1,99,1,1,99,99,1,1,99,1,1,1,99,2,2,16,4,,,105,105,1975,4/16/1975
505,1974,5,503,Forslag til folketigsbeslutning om indf�relse af karensdage for offenligt ansatte i tilf�lde af sygdom og forbedring af adgangen for selvst�ndigt erhvervsdrivene til at oppeb�re dagpenge under sygdom.,0,4,46,1,0,0,0,0,99,0,0,99,99,0,0,99,0,1,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,23,2,18,4,,,507,507,1975,4/18/1975
422,1974,19,1910,Folketingsbeslutning om Danmarks ratifikation af den supplerende protokol til associeringsaftalen mellem De Europ�iske �konomiske F�llesskab og Tyrkiet og af den supplerende protokol om varer henh�rende under det europ�iske kul- og st�lf�llesskab samt godkendelse af den interne till�gsaftale om till�gsprotokollen - alle undertegnet den 30. juni 1973 - som f�lge af nye medlemsstaters tiltr�delse af f�llesskaberne.,1,4,41,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,2,1,1,1,1,1,99,2,2,99,99,1,1,99,2,1,0,99,17,1,9,5,,,1910,1910,1975,5/9/1975
511,1974,14,1400,Forslag til folketingsbeslutning om midlertidigt huslejestop.,0,4,412,1,0,0,0,0,99,0,1,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,24,2,13,5,,,1400,1400,1975,5/13/1975
425,1974,19,1906,Folketingsbeslutning om Danmarks ratifikation af aftale om oprettelse af en finansiel st�ttefond inden for organisationen for �konomiske samarbejde og udvikling.,0,4,42,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,2,1,1,1,1,1,99,0,2,99,99,1,1,99,2,1,1,99,13,1,13,5,,,1906,1906,1975,5/13/1975
512,1974,14,1499,Forslag til folketingsbeslutning om huslejefasts�ttelsen i privat udlejningsbyggeri.,0,4,413,1,0,0,0,0,99,0,0,99,99,0,0,99,1,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,17,2,21,5,,,1499,1499,1975,5/21/1975
513,1974,14,1406,Forslag til folketingsbeslutning om adgang til indf�relse af andelslejligheder i det almennyttige byggeri.,0,4,414,1,0,0,0,0,99,0,0,99,99,0,1,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,23,2,21,5,,,1406,1406,1975,5/21/1975
514,1974,14,1401,Forslag til folketingsbeslutning om �ndring af ligningsloven (lejev�rdiregler mv.).,0,4,415,1,0,0,0,0,99,0,0,99,99,0,1,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,2,22,5,,,1411,1411,1975,5/22/1975
550,1974,6,601,Forslag til folketingsbeslutning om tjenstlig unders�gelse af bevillingsoverskridelser ved �rhus Universitet.,0,4,452,1,0,0,1,1,99,0,0,99,99,1,1,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,27,5,,,601,601,1975,5/27/1975
440,1974,16,1610,Folketingsbeslutning om anskaffelse af erstatningsfly til flyvev�bnet.,0,4,45,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,8,1,1,1,1,1,99,1,1,99,99,1,1,99,1,1,1,99,105,2,28,5,,,1610,1610,1975,5/28/1975
459,1974,20,2011,Folketingsbeslutning om folketingets samtykke i henhold til grundlovens � 57.,0,4,411,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,6,1,1,1,1,1,99,1,1,99,99,1,1,99,1,1,1,99,1,2,30,5,,,2011,2011,1975,5/30/1975
429,1974,19,1910,Folketingsbeslutning om Danmarks ratifikation af Lom�-konventionen AVS-E�F med dertil knyttede protokoller og slutakt samt aftale om varer henh�rende under det europ�iske kul- og st�lf�llesskab.,1,4,43,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,2,1,1,1,1,1,99,0,2,99,99,1,1,99,2,2,1,99,33,1,4,6,,,1910,1910,1975,6/4/1975
444,1974,1,105,Folketingsbeslutning om statsrevisorernes valg og virksomhed.,0,4,46,1,1,1,0,1,99,1,0,99,99,0,1,99,0,0,0,99,,,99,1,1,1,2,1,99,1,2,99,99,2,1,99,2,2,1,99,9,2,4,6,,,105,105,1975,6/4/1975
539,1974,10,1003,Forslag til folketingsbeslutning om neds�ttese af en kommission til unders�gelse af de n�rmere omst�ndigheder omkring SAS�s forhold til Transair.,0,4,441,1,0,0,0,0,99,0,0,99,99,0,0,99,1,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,11,6,,,1003,1003,1975,6/11/1975
543,1974,13,1308,Forslag til folketingsbeslutning om tilbagekladelse af aftale mellem socialministeren og kommunernes landsforenig.,0,4,445,1,0,0,0,0,99,1,0,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,8,9,,,1308,1308,1975,9/8/1975
542,1974,13,1300,Forslag til folketingsbeslutning om midlertidig kontantydelse til pensionister og andre lavindkomstgrupper.,0,4,444,1,0,0,0,0,99,0,0,99,99,0,0,99,1,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,8,9,,,1300,1300,1975,9/8/1975
504,1974,1,100,Forslag til folketingsbeslutning om kriseindgreb til sikring af fuld besk�ftigelse og �konomisk udvikling.,0,4,45,1,0,0,0,0,99,0,1,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,8,9,,,100,100,1975,9/8/1975
519,1974,1,107,Forslag til folketingsbeslutning om afskaffelse af merv�rdiafgift p� f�devarer og medicin.,0,4,420,1,0,0,0,0,99,0,1,99,99,0,0,99,0,0,0,99,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,8,9,,,107,107,1975,9/8/1975
